doc_id,topic,association
uuid-8d3d9c78350f441db1b477d3fce876d7,,0
uuid-32c9208840584cffaae41104fb494408,,0
uuid-687435a267fc41f6937540bc36cb1e86,,0
uuid-762dc125e2f848ccb9eb2963b0b6a666,,0
uuid-27e58cb468cb464197848ba067909eff,,0
uuid-649dbbc63193441f81d791b620a9b821,,0
uuid-83e6471c797a4387823bbbdc10c7cd07,,0
uuid-f4036d9a80804753b6b06572e9b0237c,,0
uuid-bfc4c14addeb4c8c893938a5730c1ec7,,0
uuid-ea2f391708bb48099783eba8685ea999,,0
uuid-c1668090e45c495c99273f9358e168bd,,0
